Frame,Class,Class_ID,X,Y
5166,Fanny,16,701.0427,463.8325
5166,Lapu-Lapu,36,688.4826,608.3916
5166,Claude,64,245.0464,22.0012
5166,Wanwan,88,104.7117,45.7913
5166,Fredrinn,116,617.0636,456.6534
5166,Chou,25,657.132,461.7707
5168,Novaria,119,459.4777,541.2038
5168,Wanwan,88,107.0109,51.778
5168,Claude,64,245.1696,22.0595
5168,Lapu-Lapu,36,685.878,607.1127
5168,Fanny,16,700.7471,462.7002
5168,Fredrinn,116,618.132,454.9361
5168,Valentina,110,428.2929,391.6458
5168,Chou,25,657.3524,459.7191
5170,Novaria,119,457.4241,541.3742
5170,Lapu-Lapu,36,684.6115,605.8256
5170,Wanwan,88,108.885,55.27
5170,Fanny,16,700.0616,462.5647
5170,Claude,64,245.1406,22.1438
5170,Fredrinn,116,619.0424,453.7581
5170,Valentina,110,425.9317,390.5191
5170,Chou,25,657.4131,458.2628
5172,Wanwan,88,109.9917,59.9095
5172,Fanny,16,700.3449,462.3136
5172,Novaria,119,455.0766,541.2113
5172,Lapu-Lapu,36,682.5766,605.0664
5172,Fredrinn,116,618.2894,452.0206
5172,Claude,64,244.9757,22.0817
5172,Valentina,110,424.0824,390.3603
5172,Chou,25,657.625,454.8855
5174,Wanwan,88,109.9097,59.8973
5174,Novaria,119,454.007,541.4598
5174,Fanny,16,700.3006,462.6801
5174,Lapu-Lapu,36,679.8692,604.1617
5174,Fredrinn,116,616.257,450.4418
5174,Chou,25,657.6352,452.3073
5174,Claude,64,244.9407,22.1834
5174,Valentina,110,421.3218,390.3718
5176,Wanwan,88,110.1692,60.3817
5176,Novaria,119,452.4046,541.0932
5176,Fredrinn,116,615.2955,449.603
5176,Fanny,16,699.9038,462.1717
5176,Chou,25,657.3788,450.7311
5176,Lapu-Lapu,36,677.4855,603.7513
5176,Claude,64,244.7068,21.9452
5176,Valentina,110,419.5057,390.8274
5178,Wanwan,88,110.4471,60.3353
5178,Fredrinn,116,613.9883,448.9395
5178,Chou,25,657.6265,449.2256
5178,Novaria,119,450.5065,541.1395
5178,Lapu-Lapu,36,675.5424,602.7967
5178,Claude,64,244.6849,21.7986
5178,Valentina,110,417.3865,390.831
5178,Fanny,16,699.242,461.1044
5180,Wanwan,88,110.7943,61.105
5180,Fredrinn,116,613.6003,447.1497
5180,Novaria,119,448.3347,541.8289
5180,Lapu-Lapu,36,673.8938,602.0162
5180,Valentina,110,415.3181,390.427
5180,Chou,25,658.8954,447.3353
5180,Claude,64,244.613,21.8565
5182,Fredrinn,116,612.4991,447.2957
5182,Wanwan,88,114.3145,63.7172
5182,Lapu-Lapu,36,671.6854,600.8694
5182,Novaria,119,444.9761,541.9581
5182,Claude,64,244.4317,21.8667
5182,Valentina,110,414.1614,390.0669
5182,Chou,25,659.3041,446.5278
5184,Wanwan,88,116.092,66.3271
5184,Fredrinn,116,610.8938,447.2773
5184,Lapu-Lapu,36,669.9334,600.8441
5184,Novaria,119,443.8673,541.9819
5184,Claude,64,244.5006,21.7269
5184,Valentina,110,412.0408,390.4103
5184,Chou,25,659.1683,445.0668
5186,Wanwan,88,118.4431,68.6121
5186,Fredrinn,116,610.7216,446.4646
5186,Novaria,119,441.4357,541.4384
5186,Lapu-Lapu,36,667.9102,599.6356
5186,Claude,64,244.5256,21.7248
5186,Valentina,110,410.4961,390.2048
5186,Chou,25,660.7936,444.4977
5188,Wanwan,88,120.4519,70.5852
5188,Fredrinn,116,610.3906,446.2403
5188,Novaria,119,438.5495,540.8125
5188,Lapu-Lapu,36,665.2929,598.8617
5188,Claude,64,244.5427,21.7221
5188,Valentina,110,408.0221,389.5364
5188,Chou,25,665.1997,443.4243
5190,Wanwan,88,122.1098,72.4786
5190,Novaria,119,437.0134,540.7584
5190,Fredrinn,116,609.6114,446.2938
5190,Lapu-Lapu,36,663.8535,597.5357
5190,Claude,64,244.4578,21.7878
5190,Valentina,110,406.212,390.0761
5192,Wanwan,88,123.0336,73.2298
5192,Fredrinn,116,609.9234,446.5941
5192,Novaria,119,435.6034,540.9601
5192,Lapu-Lapu,36,663.4424,596.658
5192,Claude,64,244.5253,21.8737
5192,Valentina,110,405.2237,389.8145
5194,Fredrinn,116,607.9091,446.4798
5194,Wanwan,88,123.6053,73.5225
5194,Novaria,119,434.2886,541.002
5194,Claude,64,244.2449,21.7233
5194,Lapu-Lapu,36,662.6597,594.4024
5194,Valentina,110,403.4417,390.0376
5196,Wanwan,88,124.1547,73.4015
5196,Fredrinn,116,604.7318,447.4504
5196,Novaria,119,431.9388,541.9769
5196,Lapu-Lapu,36,661.9392,592.3675
5196,Valentina,110,401.1172,389.6173
5196,Claude,64,241.4099,21.7974
5198,Fredrinn,116,601.976,446.744
5198,Novaria,119,432.4105,541.6421
5198,Wanwan,88,124.346,72.5173
5198,Lapu-Lapu,36,661.3896,590.2806
5198,Valentina,110,399.873,389.0089
5198,Claude,64,240.0199,21.6707
5200,Fredrinn,116,600.5755,446.2415
5200,Wanwan,88,124.568,71.6191
5200,Novaria,119,432.4676,541.6693
5200,Lapu-Lapu,36,661.1836,587.9132
5200,Valentina,110,397.8807,389.4644
5200,Claude,64,238.6887,21.7761
5202,Wanwan,88,124.2417,70.6895
5202,Novaria,119,432.4314,541.5748
5202,Fredrinn,116,599.9677,445.9343
5202,Lapu-Lapu,36,661.666,586.2444
5202,Claude,64,237.828,21.5509
5202,Valentina,110,395.8537,389.3073
5204,Wanwan,88,123.8592,69.0579
5204,Novaria,119,432.5066,541.6609
5204,Lapu-Lapu,36,661.8633,584.1091
5204,Fredrinn,116,599.4675,445.7737
5204,Valentina,110,394.4537,388.3873
5204,Claude,64,235.8981,21.5499
5204,Chou,25,671.1423,429.0744
5206,Lapu-Lapu,36,661.6136,581.7717
5206,Novaria,119,432.461,541.6018
5206,Wanwan,88,123.6729,67.9866
5206,Fredrinn,116,599.4763,445.6439
5206,Claude,64,233.5944,21.1467
5206,Valentina,110,392.8571,388.1015
5206,Chou,25,670.9846,423.6702
5208,Novaria,119,431.8876,542.8224
5208,Lapu-Lapu,36,662.1066,580.6798
5208,Wanwan,88,123.6009,66.9298
5208,Fredrinn,116,599.3194,445.6396
5208,Claude,64,232.2256,20.9904
5208,Valentina,110,391.7286,387.6367
5208,Chou,25,670.6667,422.2246
5210,Wanwan,88,123.1015,65.3888
5210,Novaria,119,430.0711,544.24
5210,Fredrinn,116,599.0331,445.7243
5210,Lapu-Lapu,36,662.9886,578.9922
5210,Claude,64,230.5681,21.0071
5210,Valentina,110,389.2599,386.2185
5210,Chou,25,671.11,421.027
5212,Wanwan,88,122.8675,64.2545
5212,Fredrinn,116,598.9323,445.466
5212,Valentina,110,388.3707,385.7876
5212,Novaria,119,427.7539,544.6462
5212,Claude,64,229.5354,20.3844
5212,Chou,25,671.2409,418.1541
5212,Lapu-Lapu,36,664.5535,577.8065
5214,Wanwan,88,123.7574,63.1214
5214,Claude,64,228.1811,20.3182
5214,Fredrinn,116,598.7354,445.336
5214,Valentina,110,385.4093,384.8075
5214,Novaria,119,426.5883,545.5358
5214,Lapu-Lapu,36,665.9526,575.4127
5214,Chou,25,671.8295,416.4254
5216,Wanwan,88,125.457,62.3294
5216,Claude,64,225.3354,20.1118
5216,Fredrinn,116,596.3781,445.3678
5216,Novaria,119,423.9261,546.1659
5216,Valentina,110,383.9472,384.157
5216,Lapu-Lapu,36,666.3512,573.4328
5216,Chou,25,671.4171,416.0618
5218,Wanwan,88,126.0708,62.6712
5218,Novaria,119,420.9762,546.2508
5218,Fredrinn,116,597.1131,443.2844
5218,Lapu-Lapu,36,666.968,572.1253
5218,Claude,64,222.4907,19.8899
5218,Valentina,110,382.2382,383.3942
5218,Chou,25,671.623,414.109
5220,Wanwan,88,127.0014,62.3741
5220,Novaria,119,419.1209,545.4697
5220,Lapu-Lapu,36,667.6665,570.6284
5220,Claude,64,221.6598,19.7039
5220,Valentina,110,380.6138,382.87
5220,Fredrinn,116,594.5341,442.1474
5220,Chou,25,671.2041,413.1612
5222,Wanwan,88,128.5833,62.0722
5222,Novaria,119,418.0245,544.5225
5222,Lapu-Lapu,36,667.8088,568.0633
5222,Claude,64,219.5532,19.801
5222,Valentina,110,378.8954,382.3641
5222,Chou,25,670.6118,410.6334
5222,Fredrinn,116,592.9958,440.4021
5224,Wanwan,88,129.588,60.8162
5224,Novaria,119,416.3711,543.199
5224,Lapu-Lapu,36,668.6235,565.5541
5224,Valentina,110,376.6303,381.7063
5224,Claude,64,217.7938,19.9954
5224,Fredrinn,116,591.1997,438.4503
5224,Chou,25,670.13,408.7888
5226,Wanwan,88,131.2352,58.9691
5226,Novaria,119,415.4651,542.7347
5226,Fredrinn,116,590.9488,437.6755
5226,Fanny,16,698.1961,465.4402
5226,Lapu-Lapu,36,670.8596,564.6738
5226,Valentina,110,375.3448,381.1679
5226,Claude,64,217.1423,20.5142
5226,Chou,25,670.9176,406.1011
5228,Wanwan,88,131.5127,58.9442
5228,Fredrinn,116,589.5872,436.2297
5228,Novaria,119,414.6746,540.3636
5228,Valentina,110,375.4111,380.9818
5228,Lapu-Lapu,36,671.937,562.9553
5228,Claude,64,215.1985,20.4609
5228,Chou,25,670.3908,400.1874
5228,Fanny,16,697.2946,467.5561
5230,Wanwan,88,131.5206,58.994
5230,Fredrinn,116,588.5991,433.9087
5230,Claude,64,212.7928,20.5494
5230,Novaria,119,413.2922,539.3475
5230,Valentina,110,375.4799,380.9938
5230,Lapu-Lapu,36,671.4448,561.0289
5230,Chou,25,669.3453,395.0771
5230,Fanny,16,688.4924,25.0091
5232,Wanwan,88,131.5979,58.9068
5232,Fredrinn,116,588.1592,431.2899
5232,Claude,64,211.3582,20.522
5232,Lapu-Lapu,36,672.2415,559.0551
5232,Valentina,110,375.4279,380.9717
5232,Novaria,119,412.6792,537.0059
5232,Chou,25,668.7243,390.35
5232,Fanny,16,688.4781,25.0255
5234,Wanwan,88,131.5589,59.0809
5234,Novaria,119,411.9706,535.1149
5234,Fredrinn,116,587.5054,429.543
5234,Valentina,110,375.5442,380.9514
5234,Claude,64,209.8475,20.5279
5234,Lapu-Lapu,36,673.3535,557.4423
5234,Chou,25,666.3997,386.2951
5234,Fanny,16,688.4136,24.9845
5236,Wanwan,88,129.6339,59.7688
5236,Fredrinn,116,587.0822,427.6198
5236,Novaria,119,410.2732,534.6276
5236,Valentina,110,375.654,380.9352
5236,Lapu-Lapu,36,672.6679,557.4917
5236,Claude,64,208.1394,20.3728
5236,Chou,25,664.812,382.4128
5236,Fanny,16,688.4684,24.9704
5238,Novaria,119,408.9845,533.2042
5238,Valentina,110,375.6232,380.8573
5238,Fredrinn,116,586.1682,425.9546
5238,Wanwan,88,127.2893,57.6882
5238,Claude,64,205.4507,19.4978
5238,Lapu-Lapu,36,672.3372,557.6121
5238,Chou,25,664.7017,380.6798
5238,Fanny,16,688.4475,24.9906
5240,Novaria,119,407.5587,531.3643
5240,Fredrinn,116,584.9221,423.3407
5240,Wanwan,88,124.6882,55.7181
5240,Claude,64,203.0837,19.8158
5240,Lapu-Lapu,36,672.271,557.8098
5240,Valentina,110,372.4921,379.6698
5240,Chou,25,663.9905,378.32
5240,Fanny,16,688.4752,25.0204
5242,Wanwan,88,120.2526,52.2351
5242,Fredrinn,116,584.3536,421.0451
5242,Claude,64,201.6268,19.3944
5242,Valentina,110,366.4252,377.3289
5242,Novaria,119,406.3831,529.1144
5242,Lapu-Lapu,36,672.6551,557.5063
5242,Chou,25,662.0863,376.2498
5242,Fanny,16,689.1218,26.0618
5244,Fredrinn,116,584.2724,420.8671
5244,Claude,64,199.8695,19.3447
5244,Wanwan,88,117.8439,50.3643
5244,Valentina,110,360.3197,375.6513
5244,Novaria,119,405.6304,527.4688
5244,Lapu-Lapu,36,672.8161,557.2018
5244,Chou,25,660.4255,374.5441
5244,Fanny,16,688.8582,24.8785
5246,Claude,64,198.3414,19.1773
5246,Fredrinn,116,584.6499,420.8253
5246,Novaria,119,403.7832,525.7706
5246,Lapu-Lapu,36,672.8793,557.2317
5246,Wanwan,88,114.445,47.8516
5246,Valentina,110,353.5838,372.6867
5246,Chou,25,659.8895,372.7675
5246,Fanny,16,688.739,23.8175
5248,Fredrinn,116,584.6785,420.8014
5248,Wanwan,88,112.8682,45.8685
5248,Claude,64,196.959,19.1903
5248,Novaria,119,402.7637,524.9367
5248,Lapu-Lapu,36,673.3295,555.8207
5248,Valentina,110,347.0022,371.2666
5248,Chou,25,659.7051,371.501
5248,Fanny,16,688.7491,23.3477
5250,Fredrinn,116,584.7239,420.8231
5250,Valentina,110,343.7402,369.8412
5250,Wanwan,88,112.8991,45.9521
5250,Novaria,119,402.3145,523.8611
5250,Claude,64,195.1832,19.4405
5250,Lapu-Lapu,36,674.7982,554.5027
5250,Chou,25,657.1634,369.6536
5250,Fanny,16,689.2469,22.2633
5252,Valentina,110,344.7559,366.3981
5252,Fredrinn,116,584.5286,421.0972
5252,Wanwan,88,112.7755,45.8996
5252,Novaria,119,400.986,521.8066
5252,Claude,64,193.5249,19.3626
5252,Lapu-Lapu,36,676.1643,552.5925
5252,Chou,25,656.2498,368.528
5254,Novaria,119,399.9384,519.8572
5254,Wanwan,88,112.8555,45.8193
5254,Fredrinn,116,584.1348,421.0282
5254,Claude,64,192.0214,19.5353
5254,Valentina,110,347.826,359.2608
5254,Lapu-Lapu,36,676.6021,550.4628
5254,Chou,25,654.3155,367.4689
5256,Wanwan,88,112.6486,45.5662
5256,Fredrinn,116,583.7513,422.6691
5256,Novaria,119,398.7754,517.4876
5256,Claude,64,190.0993,19.4283
5256,Lapu-Lapu,36,676.006,552.4019
5256,Chou,25,653.0669,365.8658
5256,Valentina,110,348.8972,353.6488
5258,Wanwan,88,112.4837,45.5019
5258,Fredrinn,116,583.0689,426.148
5258,Novaria,119,397.4732,516.5097
5258,Chou,25,651.8456,364.0206
5258,Claude,64,188.3507,18.9546
5258,Valentina,110,351.1345,347.3167
5258,Lapu-Lapu,36,676.0427,552.1951
5260,Valentina,110,352.8511,339.9423
5260,Wanwan,88,112.6678,45.6657
5260,Fredrinn,116,583.596,428.2014
5260,Chou,25,650.895,362.0279
5260,Claude,64,186.4339,18.5422
5260,Novaria,119,396.2135,515.6857
5260,Lapu-Lapu,36,676.0201,552.4907
5262,Wanwan,88,112.6988,45.6252
5262,Claude,64,185.3531,18.3759
5262,Valentina,110,353.1109,338.6688
5262,Novaria,119,394.4481,514.1543
5262,Fredrinn,116,585.025,428.3737
5262,Chou,25,650.3921,359.8163
5262,Lapu-Lapu,36,676.0381,552.1362
5264,Wanwan,88,112.8259,45.843
5264,Fredrinn,116,587.1861,428.5569
5264,Novaria,119,392.3418,512.8463
5264,Claude,64,184.1588,18.6076
5264,Valentina,110,353.1918,338.6449
5264,Chou,25,648.4991,358.4799
5264,Lapu-Lapu,36,676.0399,551.7429
5266,Fredrinn,116,588.9173,428.1513
5266,Wanwan,88,112.8294,46.0098
5266,Valentina,110,353.1923,338.6423
5266,Novaria,119,392.0863,510.1985
5266,Claude,64,182.1654,18.5923
5266,Lapu-Lapu,36,676.2227,551.768
5266,Chou,25,648.3222,355.5767
5268,Fredrinn,116,589.1023,428.2016
5268,Wanwan,88,112.4448,46.3065
5268,Novaria,119,391.4631,508.6023
5268,Valentina,110,353.128,338.6109
5268,Claude,64,181.0859,18.5363
5268,Lapu-Lapu,36,676.2685,551.9492
5268,Chou,25,646.1993,354.3579
5270,Fredrinn,116,589.289,428.2865
5270,Wanwan,88,112.1128,46.6185
5270,Valentina,110,353.1929,338.5806
5270,Novaria,119,391.5615,505.6252
5270,Lapu-Lapu,36,675.9819,553.6403
5270,Claude,64,180.0022,18.415
5270,Chou,25,645.0694,353.9129
5272,Fredrinn,116,589.2758,428.1214
5272,Wanwan,88,112.4519,46.7224
5272,Valentina,110,353.0415,338.4692
5272,Lapu-Lapu,36,675.6796,555.3839
5272,Novaria,119,391.2615,504.4202
5272,Claude,64,181.2933,18.8336
5272,Chou,25,645.4464,351.2634
5274,Fredrinn,116,589.2678,428.2064
5274,Wanwan,88,112.7518,46.7768
5274,Claude,64,182.9074,18.7187
5274,Valentina,110,353.1481,338.4765
5274,Novaria,119,391.5086,502.5882
5274,Lapu-Lapu,36,675.9425,555.8517
5274,Chou,25,645.3528,349.4423
5276,Fredrinn,116,589.3532,428.2216
5276,Wanwan,88,112.7153,46.38
5276,Claude,64,183.3783,18.676
5276,Novaria,119,389.6217,501.6272
5276,Valentina,110,353.1343,338.4647
5276,Chou,25,645.0947,346.7298
5276,Lapu-Lapu,36,676.2545,555.7713
5278,Fredrinn,116,589.3332,428.374
5278,Claude,64,184.2579,18.5189
5278,Wanwan,88,112.6314,46.5827
5278,Novaria,119,386.8089,499.666
5278,Chou,25,643.9721,345.3704
5278,Valentina,110,353.1408,338.4284
5278,Lapu-Lapu,36,675.6762,556.1485
5280,Fredrinn,116,589.2756,428.3948
5280,Wanwan,88,112.6318,46.4207
5280,Claude,64,186.5298,18.6284
5280,Chou,25,642.4551,344.7108
5280,Novaria,119,385.3282,498.3066
5280,Valentina,110,353.1434,338.4866
5280,Lapu-Lapu,36,675.6932,556.1266
5282,Fredrinn,116,589.3024,428.3975
5282,Wanwan,88,112.6032,46.1348
5282,Novaria,119,383.4827,497.2315
5282,Chou,25,640.1231,342.9375
5282,Claude,64,187.0727,18.8867
5282,Lapu-Lapu,36,675.6807,556.2903
5282,Valentina,110,353.1217,338.5144
5284,Fredrinn,116,588.3148,427.3544
5284,Wanwan,88,112.6078,46.3461
5284,Novaria,119,382.3851,495.9493
5284,Claude,64,188.1973,18.9117
5284,Lapu-Lapu,36,675.6974,556.4127
5284,Valentina,110,353.1472,338.6434
5284,Chou,25,638.313,342.2724
5286,Novaria,119,380.179,494.8709
5286,Wanwan,88,112.5576,46.2133
5286,Fredrinn,116,587.269,425.2137
5286,Claude,64,186.2579,18.1605
5286,Valentina,110,353.0608,338.6594
5286,Lapu-Lapu,36,674.0118,557.6011
5286,Chou,25,637.1904,341.2016
5288,Novaria,119,377.1436,493.8345
5288,Fredrinn,116,585.5828,422.3199
5288,Wanwan,88,112.3816,46.1307
5288,Lapu-Lapu,36,673.0586,558.6971
5288,Claude,64,183.7191,17.656
5288,Valentina,110,353.0281,337.8494
5288,Chou,25,635.3604,340.1823
5290,Fredrinn,116,584.0134,420.0474
5290,Novaria,119,375.8954,493.6586
5290,Wanwan,88,112.4818,46.1901
5290,Lapu-Lapu,36,670.9728,561.1361
5290,Valentina,110,353.101,338.6167
5290,Claude,64,182.2346,17.3227
5292,Fredrinn,116,583.736,419.1797
5292,Wanwan,88,112.4902,46.1274
5292,Novaria,119,373.9161,493.6046
5292,Lapu-Lapu,36,669.5235,561.9107
5292,Valentina,110,353.0311,337.8221
5292,Claude,64,181.4157,17.2669
5292,Chou,25,631.7711,339.4743
5294,Fredrinn,116,584.4623,418.9474
5294,Wanwan,88,112.521,45.5
5294,Novaria,119,371.2142,492.8309
5294,Lapu-Lapu,36,668.3066,562.37
5294,Valentina,110,353.1357,338.6609
5294,Claude,64,180.1547,17.1817
5294,Chou,25,628.8637,339.1802
5296,Fredrinn,116,584.4393,419.1524
5296,Wanwan,88,112.546,45.4778
5296,Novaria,119,369.7999,491.8894
5296,Lapu-Lapu,36,665.9265,569.0891
5296,Valentina,110,353.1077,338.7072
5296,Fanny,16,679.0063,28.7174
5296,Claude,64,179.2562,17.0708
5296,Chou,25,627.5727,338.5536
5296,Minotaur,18,116.99,92.6831
5298,Fredrinn,116,584.2033,418.7116
5298,Novaria,119,366.6799,490.5032
5298,Wanwan,88,112.3912,45.7406
5298,Valentina,110,353.1164,338.649
5298,Lapu-Lapu,36,662.5217,577.3968
5298,Claude,64,177.6478,16.9452
5298,Fanny,16,675.4611,31.4755
5298,Minotaur,18,116.1008,93.3231
5298,Chou,25,624.9964,338.8852
5300,Fredrinn,116,584.2466,418.5063
5300,Novaria,119,364.7685,490.3672
5300,Wanwan,88,112.1155,45.6323
5300,Lapu-Lapu,36,659.7606,583.77
5300,Valentina,110,353.4046,338.861
5300,Claude,64,174.6405,16.5584
5300,Minotaur,18,115.6394,94.0157
5300,Fanny,16,672.6587,31.9765
5300,Chou,25,622.7445,338.0115
5302,Fredrinn,116,584.2173,418.5531
5302,Novaria,119,363.8583,490.0467
5302,Wanwan,88,112.1284,45.6156
5302,Claude,64,173.9378,16.8048
5302,Lapu-Lapu,36,657.7966,590.4757
5302,Valentina,110,354.0992,338.6248
5302,Minotaur,18,115.1797,95.0486
5302,Fanny,16,672.3203,35.9343
5302,Chou,25,621.4905,337.423
5304,Fredrinn,116,584.3591,418.6617
5304,Fanny,16,671.1274,44.3943
5304,Wanwan,88,112.0885,45.8078
5304,Lapu-Lapu,36,654.4569,598.84
5304,Minotaur,18,113.84,96.9198
5304,Novaria,119,360.6594,489.2957
5304,Valentina,110,356.9623,338.9343
5304,Claude,64,172.3233,16.615
5304,Chou,25,618.7398,337.3123
5306,Fredrinn,116,584.3065,418.7293
5306,Wanwan,88,111.8719,45.8246
5306,Lapu-Lapu,36,654.3695,599.618
5306,Minotaur,18,114.3179,98.3899
5306,Fanny,16,670.9122,53.4846
5306,Valentina,110,358.6024,340.317
5306,Novaria,119,358.5883,488.953
5306,Claude,64,170.6456,16.3022
5306,Chou,25,616.4949,337.6668
5308,Fredrinn,116,584.2278,418.6898
5308,Fanny,16,669.1736,64.2229
5308,Wanwan,88,111.3773,45.4845
5308,Lapu-Lapu,36,654.3322,602.1145
5308,Minotaur,18,115.8745,98.4853
5308,Novaria,119,355.0311,488.3007
5308,Valentina,110,358.9176,342.1611
5308,Claude,64,168.7348,15.9939
5308,Chou,25,614.5815,337.377
5310,Fanny,16,667.0262,75.4734
5310,Fredrinn,116,583.8524,418.6654
5310,Wanwan,88,111.3914,45.3953
5310,Novaria,119,353.5797,487.5804
5310,Lapu-Lapu,36,654.4321,603.2921
5310,Minotaur,18,118.1395,97.7545
5310,Valentina,110,359.2275,343.1143
5310,Claude,64,168.2591,16.0764
5310,Chou,25,613.4428,336.344
5312,Fanny,16,666.9213,86.0223
5312,Fredrinn,116,582.3501,418.9057
5312,Wanwan,88,111.076,45.2855
5312,Novaria,119,350.5613,484.9065
5312,Lapu-Lapu,36,655.3707,605.9073
5312,Valentina,110,359.9344,345.7509
5312,Minotaur,18,118.2974,96.8936
5312,Claude,64,167.7907,17.3524
5312,Chou,25,610.629,337.4519
5314,Fanny,16,666.4921,98.1558
5314,Fredrinn,116,582.4935,418.9344
5314,Wanwan,88,111.2628,45.2761
5314,Lapu-Lapu,36,656.1712,607.9051
5314,Novaria,119,347.9458,482.8809
5314,Chou,25,608.4062,336.8344
5314,Valentina,110,360.5981,348.4338
5314,Claude,64,166.6927,18.4119
5314,Minotaur,18,116.1965,96.226
5316,Fanny,16,666.5744,106.0345
5316,Fredrinn,116,582.3694,418.8784
5316,Lapu-Lapu,36,656.4377,609.3177
5316,Wanwan,88,111.3156,45.4641
5316,Claude,64,165.6866,18.8515
5316,Valentina,110,360.3895,349.5132
5316,Novaria,119,345.5527,480.9614
5316,Minotaur,18,115.8064,96.4767
5316,Chou,25,607.0932,336.6045
5318,Fanny,16,665.5155,117.0734
5318,Fredrinn,116,582.4911,418.8031
5318,Wanwan,88,111.206,45.5784
5318,Lapu-Lapu,36,656.8089,610.793
5318,Chou,25,605.1038,335.05
5318,Novaria,119,343.0857,479.4426
5318,Minotaur,18,117.5018,96.1705
5318,Claude,64,164.6507,19.0202
5318,Valentina,110,362.2396,350.3732
5320,Wanwan,88,111.4872,44.1783
5320,Fredrinn,116,582.5409,418.969
5320,Fanny,16,664.4088,128.8178
5320,Novaria,119,339.8105,478.0498
5320,Lapu-Lapu,36,657.7232,613.303
5320,Minotaur,18,117.5998,94.5995
5320,Chou,25,602.8815,334.0932
5320,Valentina,110,364.4456,350.5992
5320,Claude,64,163.2189,18.9637
5322,Fanny,16,663.4609,136.9897
5322,Fredrinn,116,582.6372,419.0575
5322,Wanwan,88,112.0744,41.122
5322,Novaria,119,336.4283,476.2825
5322,Lapu-Lapu,36,656.8845,615.1174
5322,Valentina,110,366.6361,350.8984
5322,Minotaur,18,117.3626,93.5832
5322,Chou,25,602.7593,333.5257
5322,Claude,64,165.3569,18.7663
5324,Wanwan,88,112.0193,38.1319
5324,Fredrinn,116,581.1992,419.1726
5324,Fanny,16,661.8735,148.06
5324,Valentina,110,368.3483,349.9993
5324,Novaria,119,335.6277,474.4684
5324,Lapu-Lapu,36,657.9987,616.977
5324,Minotaur,18,117.2822,92.964
5324,Chou,25,600.8144,332.3592
5324,Claude,64,166.0135,20.549
5326,Wanwan,88,111.4489,35.8388
5326,Fredrinn,116,580.8433,419.2989
5326,Valentina,110,369.2718,349.4635
5326,Fanny,16,661.0443,156.4548
5326,Novaria,119,333.1271,473.185
5326,Minotaur,18,117.9788,92.078
5326,Lapu-Lapu,36,658.7686,618.0993
5326,Chou,25,599.1215,331.4404
5326,Claude,64,167.0362,20.6958
5328,Lapu-Lapu,36,662.6059,619.9255
5328,Fredrinn,116,580.9607,419.1947
5328,Fanny,16,659.2274,166.9702
5328,Novaria,119,330.412,471.0819
5328,Valentina,110,371.0277,349.6671
5328,Minotaur,18,119.0514,87.6362
5328,Claude,64,164.9329,21.7969
5328,Chou,25,597.3851,329.0173
5328,Wanwan,88,112.2652,31.9069
5330,Fredrinn,116,581.0355,419.1503
5330,Fanny,16,659.4841,169.7579
5330,Lapu-Lapu,36,663.5901,621.6378
5330,Novaria,119,328.5789,469.072
5330,Valentina,110,372.6887,348.8323
5330,Minotaur,18,118.5229,85.3742
5330,Chou,25,595.9906,327.3615
5330,Claude,64,165.3193,22.095
5332,Fredrinn,116,581.0856,419.1429
5332,Fanny,16,659.1544,171.755
5332,Lapu-Lapu,36,664.7418,623.5151
5332,Novaria,119,326.3083,466.4178
5332,Valentina,110,375.1172,348.0424
5332,Chou,25,593.8683,325.9279
5332,Minotaur,18,116.7381,84.5674
5332,Claude,64,165.4503,22.2015
5334,Fredrinn,116,581.0223,419.1044
5334,Lapu-Lapu,36,665.5432,624.1524
5334,Valentina,110,376.3851,348.1217
5334,Novaria,119,324.1995,465.1982
5334,Fanny,16,659.4891,173.8981
5334,Chou,25,591.803,325.4797
5334,Minotaur,18,115.1511,84.0967
5334,Claude,64,166.0617,22.3828
5336,Fredrinn,116,580.8015,419.0228
5336,Fanny,16,659.6605,175.8287
5336,Lapu-Lapu,36,666.3945,625.4146
5336,Valentina,110,377.7584,347.7912
5336,Novaria,119,321.4156,463.5966
5336,Chou,25,590.7612,324.2287
5336,Minotaur,18,114.9068,84.9135
5336,Claude,64,166.5796,22.4707
5338,Fredrinn,116,579.7276,420.2045
5338,Fanny,16,659.7761,178.5098
5338,Novaria,119,318.3889,460.8307
5338,Lapu-Lapu,36,668.6415,627.3152
5338,Valentina,110,380.5442,346.0428
5338,Chou,25,588.6112,323.0804
5338,Minotaur,18,116.5925,84.9246
5340,Novaria,119,316.5286,458.7512
5340,Lapu-Lapu,36,670.63,628.5651
5340,Fanny,16,660.4405,180.5625
5340,Fredrinn,116,577.6561,421.2573
5340,Valentina,110,382.7457,345.8892
5340,Chou,25,586.7489,322.6117
5340,Minotaur,18,118.0645,84.8124
5340,Claude,64,168.5499,22.5192
5342,Lapu-Lapu,36,671.5915,629.5953
5342,Fanny,16,660.1208,183.0232
5342,Novaria,119,314.084,456.8652
5342,Fredrinn,116,576.9113,421.6845
5342,Valentina,110,383.696,345.109
5342,Chou,25,585.1284,322.3567
5342,Minotaur,18,119.1907,82.815
5342,Claude,64,169.6851,22.0385
5344,Fanny,16,660.1345,186.0308
5344,Lapu-Lapu,36,673.0388,629.8845
5344,Fredrinn,116,577.7006,422.3863
