Frame,Class,Class_ID,X,Y
5073,Lapu-Lapu,36,628.6584,662.1973
5074,Fanny,16,696.6468,475.3891
5074,Wanwan,88,112.5804,78.7302
5074,Fredrinn,116,581.8754,445.3417
5074,Valentina,110,476.6426,360.4789
5074,Chou,25,669.3903,548.5851
5074,Novaria,119,555.2667,561.7361
5074,Claude,64,247.6522,23.5403
5074,Lapu-Lapu,36,629.2831,661.2372
5075,Fanny,16,696.7444,471.5728
5075,Wanwan,88,112.6273,78.6987
5075,Fredrinn,116,581.8685,445.2539
5075,Valentina,110,475.9409,361.2722
5075,Novaria,119,553.799,561.4914
5075,Claude,64,246.8893,23.1358
5075,Chou,25,670.4493,547.8211
5075,Lapu-Lapu,36,629.6393,660.1833
5076,Fanny,16,697.0218,469.3082
5076,Wanwan,88,112.5445,78.7268
5076,Fredrinn,116,581.9496,445.3648
5076,Claude,64,246.624,22.9239
5076,Chou,25,669.6899,546.7221
5076,Valentina,110,475.2173,361.5506
5076,Novaria,119,553.0872,561.4754
5076,Lapu-Lapu,36,630.5935,660.8632
5077,Fanny,16,697.7816,466.6824
5077,Wanwan,88,112.3948,78.6623
5077,Chou,25,669.5737,545.6369
5077,Claude,64,245.8381,23.1531
5077,Fredrinn,116,582.0714,445.3236
5077,Valentina,110,474.0028,361.7494
5077,Lapu-Lapu,36,631.6786,661.4504
5077,Novaria,119,552.1412,561.1678
5078,Fanny,16,697.8478,464.0083
5078,Wanwan,88,112.4677,78.6967
5078,Chou,25,669.7899,544.8875
5078,Fredrinn,116,582.1975,445.6312
5078,Claude,64,245.7829,23.0748
5078,Valentina,110,473.1721,361.9398
5078,Lapu-Lapu,36,632.5741,661.2061
5078,Novaria,119,552.3393,561.1473
5079,Fanny,16,697.6296,463.2258
5079,Wanwan,88,111.5409,78.8241
5079,Chou,25,670.1798,543.169
5079,Valentina,110,472.1793,362.7952
5079,Claude,64,245.7851,22.9074
5079,Lapu-Lapu,36,633.8673,660.6951
5079,Novaria,119,550.6428,560.5158
5079,Fredrinn,116,582.1414,445.5499
5080,Fanny,16,697.7988,465.8757
5080,Chou,25,670.568,542.2102
5080,Wanwan,88,111.3363,78.9385
5080,Lapu-Lapu,36,634.6281,660.4306
5080,Novaria,119,549.9636,560.5439
5080,Valentina,110,471.7315,363.3042
5080,Fredrinn,116,582.1363,445.6204
5080,Claude,64,245.6861,22.9254
5081,Wanwan,88,111.2297,78.9915
5081,Fanny,16,698.0854,465.6029
5081,Chou,25,670.8089,541.7628
5081,Lapu-Lapu,36,635.6819,660.3654
5081,Novaria,119,549.3878,559.8574
5081,Fredrinn,116,582.1569,445.6434
5081,Valentina,110,470.7158,363.2357
5081,Claude,64,245.7722,23.0272
5082,Wanwan,88,110.6204,79.0361
5082,Lapu-Lapu,36,636.3549,660.6091
5082,Fanny,16,698.1801,465.5246
5082,Chou,25,670.6989,540.5374
5082,Claude,64,245.6157,23.0395
5082,Novaria,119,548.5673,559.571
5082,Fredrinn,116,581.8401,445.6291
5082,Valentina,110,470.8549,363.8939
5083,Wanwan,88,111.0533,79.0016
5083,Lapu-Lapu,36,637.3174,660.5012
5083,Valentina,110,469.5546,364.7729
5083,Claude,64,245.6388,22.9489
5083,Novaria,119,547.5931,559.2491
5083,Fredrinn,116,581.6416,446.0942
5083,Fanny,16,698.1782,465.5769
5083,Chou,25,670.8774,539.8109
5084,Wanwan,88,111.1869,79.0562
5084,Lapu-Lapu,36,637.6065,660.5194
5084,Valentina,110,469.1192,365.3183
5084,Fanny,16,698.1569,465.0003
5084,Claude,64,245.6807,22.9434
5084,Novaria,119,547.604,559.3414
5084,Fredrinn,116,581.2229,446.1599
5084,Chou,25,670.9058,539.346
5085,Wanwan,88,109.134,79.0445
5085,Fredrinn,116,580.7722,448.7356
5085,Claude,64,245.5877,22.9272
5085,Lapu-Lapu,36,640.1449,660.5334
5085,Novaria,119,545.0587,558.6403
5085,Fanny,16,698.2011,463.3449
5085,Valentina,110,467.3675,367.2778
5085,Chou,25,671.109,537.9667
5086,Wanwan,88,109.708,78.9055
5086,Fredrinn,116,580.6182,449.9328
5086,Claude,64,245.5506,22.9183
5086,Chou,25,671.2917,537.4672
5086,Fanny,16,698.2537,463.3141
5086,Novaria,119,544.2839,558.5771
5086,Lapu-Lapu,36,640.878,660.2528
5086,Valentina,110,467.4064,367.4269
5087,Wanwan,88,109.2967,79.2335
5087,Fredrinn,116,580.5003,451.0056
5087,Claude,64,245.6378,22.9078
5087,Chou,25,671.0961,536.5254
5087,Novaria,119,543.6651,557.9904
5087,Lapu-Lapu,36,641.9051,659.9616
5087,Fanny,16,698.2287,463.0825
5087,Valentina,110,467.47,368.3002
5088,Wanwan,88,109.7696,79.265
5088,Fredrinn,116,580.3288,452.049
5088,Chou,25,671.1093,536.2345
5088,Claude,64,245.6323,22.9413
5088,Novaria,119,543.1466,558.3347
5088,Valentina,110,466.7767,368.153
5088,Lapu-Lapu,36,642.715,659.8257
5088,Fanny,16,698.3974,463.1758
5089,Wanwan,88,110.1877,79.2945
5089,Chou,25,671.5783,535.1253
5089,Fredrinn,116,580.2409,453.383
5089,Claude,64,245.6784,22.8898
5089,Novaria,119,541.7418,558.0293
5089,Lapu-Lapu,36,643.8385,659.4614
5089,Valentina,110,467.0384,369.7557
5089,Fanny,16,698.3377,465.5506
5090,Wanwan,88,109.908,79.3164
5090,Fredrinn,116,580.1005,454.4013
5090,Chou,25,671.7145,533.8492
5090,Claude,64,245.6489,22.9436
5090,Novaria,119,541.3239,558.0692
5090,Lapu-Lapu,36,644.2231,659.2523
5090,Fanny,16,698.1283,465.4491
5090,Valentina,110,466.7943,369.9228
5091,Wanwan,88,111.1348,78.6207
5091,Fredrinn,116,579.8782,455.2365
5091,Lapu-Lapu,36,647.346,659.2513
5091,Chou,25,673.4182,530.7934
5091,Claude,64,244.9784,22.7915
5091,Novaria,119,539.3357,558.028
5091,Valentina,110,465.3406,371.7415
5091,Fanny,16,697.7646,465.5789
5092,Wanwan,88,110.97,78.7273
5092,Fredrinn,116,579.838,455.269
5092,Lapu-Lapu,36,647.5704,659.4066
5092,Chou,25,673.4351,530.8344
5092,Claude,64,244.9878,22.9172
5092,Novaria,119,539.0729,558.0811
5092,Valentina,110,465.3001,371.8789
5092,Fanny,16,697.4131,466.2507
5093,Wanwan,88,110.6962,79.1145
5093,Fredrinn,116,579.7846,456.4769
5093,Chou,25,672.7305,529.5667
5093,Claude,64,244.9606,22.9463
5093,Novaria,119,536.4337,558.1118
5093,Lapu-Lapu,36,648.3895,658.3851
5093,Fanny,16,697.9768,466.4987
5093,Valentina,110,463.8325,373.1362
5094,Wanwan,88,111.0642,78.5988
5094,Fredrinn,116,579.6884,457.1599
5094,Chou,25,672.9642,529.3788
5094,Claude,64,244.9785,22.919
5094,Novaria,119,536.3911,558.1269
5094,Lapu-Lapu,36,648.615,658.0029
5094,Valentina,110,463.5405,373.3723
5094,Fanny,16,697.7697,466.4321
5095,Chou,25,673.3194,528.4573
5095,Wanwan,88,111.0543,78.291
5095,Fredrinn,116,580.1115,458.0635
5095,Fanny,16,698.3413,468.2023
5095,Novaria,119,534.503,558.0455
5095,Lapu-Lapu,36,650.7348,655.9081
5095,Claude,64,244.9223,22.8627
5095,Valentina,110,463.597,373.5126
5096,Chou,25,673.4519,527.9495
5096,Wanwan,88,110.6434,78.0228
5096,Fredrinn,116,580.9954,457.9108
5096,Fanny,16,698.3145,468.2343
5096,Claude,64,244.8907,22.7801
5096,Novaria,119,533.9592,557.7155
5096,Lapu-Lapu,36,650.7837,655.4481
5096,Valentina,110,463.6476,373.5805
5097,Chou,25,673.4557,526.7833
5097,Wanwan,88,110.1209,78.1317
5097,Fredrinn,116,581.8322,457.5259
5097,Fanny,16,698.335,466.8077
5097,Lapu-Lapu,36,651.6843,656.3547
5097,Claude,64,244.9646,22.7989
5097,Novaria,119,532.6583,557.6282
5097,Valentina,110,462.8467,375.1257
5098,Chou,25,673.7906,524.9232
5098,Wanwan,88,109.9021,78.139
5098,Fanny,16,699.0005,466.6572
5098,Lapu-Lapu,36,652.4765,654.9699
5098,Fredrinn,116,583.4783,457.0503
5098,Valentina,110,462.3645,376.0382
5098,Claude,64,244.9785,22.8411
5098,Novaria,119,531.3091,556.9895
5099,Chou,25,673.6137,523.9465
5099,Wanwan,88,110.537,78.1842
5099,Fredrinn,116,584.4374,456.2346
5099,Fanny,16,699.3228,465.4645
5099,Lapu-Lapu,36,653.1357,654.1109
5099,Valentina,110,461.7824,376.7667
5099,Claude,64,245.0479,22.804
5099,Novaria,119,529.5823,556.6115
5100,Wanwan,88,110.4001,78.0925
5100,Chou,25,673.443,523.3923
5100,Fredrinn,116,585.0839,455.4515
5100,Fanny,16,699.1925,465.5791
5100,Lapu-Lapu,36,653.6345,654.333
5100,Valentina,110,461.4672,377.1542
5100,Claude,64,245.0387,22.8191
5100,Novaria,119,529.2406,556.7309
5101,Wanwan,88,109.9502,77.9875
5101,Chou,25,673.0987,522.8813
5101,Fredrinn,116,585.6443,455.1522
5101,Fanny,16,698.8088,464.7975
5101,Lapu-Lapu,36,654.9112,653.1015
5101,Valentina,110,460.0471,377.4529
5101,Claude,64,245.0614,22.8316
5101,Novaria,119,527.9181,556.6865
5102,Wanwan,88,109.8133,77.8016
5102,Fanny,16,698.8175,464.7422
5102,Fredrinn,116,586.0142,454.5
5102,Lapu-Lapu,36,655.5078,652.7905
5102,Chou,25,672.589,522.3288
5102,Novaria,119,526.4868,556.2332
5102,Claude,64,245.1213,22.9042
5102,Valentina,110,459.8725,378.1272
5103,Wanwan,88,109.3808,77.7862
5103,Fredrinn,116,586.3326,453.7491
5103,Lapu-Lapu,36,656.5773,651.4817
5103,Fanny,16,698.7627,464.3529
5103,Claude,64,245.1909,22.8423
5103,Novaria,119,525.7056,555.8482
5103,Chou,25,672.5314,521.7494
5103,Valentina,110,459.293,378.9682
5104,Wanwan,88,108.6624,77.5601
5104,Fanny,16,699.1532,464.2375
5104,Fredrinn,116,586.9706,452.3713
5104,Lapu-Lapu,36,657.6224,651.0205
5104,Novaria,119,524.6961,554.8393
5104,Claude,64,245.1021,22.698
5104,Chou,25,672.766,520.837
5104,Valentina,110,459.1257,380.0365
5105,Wanwan,88,108.161,77.5555
5105,Fanny,16,698.7869,463.9946
5105,Fredrinn,116,587.1987,451.9655
5105,Lapu-Lapu,36,657.7953,650.9354
5105,Novaria,119,524.4648,554.7859
5105,Claude,64,245.0889,22.7212
5105,Chou,25,672.6742,520.8259
5105,Valentina,110,459.1506,380.0146
5106,Wanwan,88,108.1582,77.5766
5106,Chou,25,672.4951,520.0621
5106,Fredrinn,116,587.9163,450.8262
5106,Fanny,16,699.266,463.8704
5106,Claude,64,245.0042,22.8137
5106,Valentina,110,457.8836,381.376
5106,Novaria,119,523.1056,554.7926
5106,Lapu-Lapu,36,658.5605,650.5013
5107,Chou,25,673.0767,519.2595
5107,Wanwan,88,108.0869,77.7594
5107,Valentina,110,457.4003,382.3303
5107,Fredrinn,116,588.5279,449.7026
5107,Lapu-Lapu,36,658.5584,648.6857
5107,Claude,64,244.9671,22.8188
5107,Fanny,16,699.3131,464.0585
5107,Novaria,119,521.7617,554.7989
5108,Wanwan,88,108.756,77.9137
5108,Chou,25,673.0861,518.0824
5108,Valentina,110,456.5713,383.5719
5108,Lapu-Lapu,36,659.2021,648.1017
5108,Fredrinn,116,588.7875,448.2296
5108,Novaria,119,521.0333,554.3088
5108,Claude,64,244.9273,22.879
5108,Fanny,16,699.2666,464.0872
5109,Wanwan,88,109.4563,77.9607
5109,Chou,25,673.0003,516.9197
5109,Valentina,110,456.5333,384.1854
5109,Lapu-Lapu,36,660.1599,647.5203
5109,Novaria,119,520.76,553.7626
5109,Fredrinn,116,589.1391,447.0015
5109,Claude,64,245.0274,22.7957
5109,Fanny,16,698.9343,464.5901
5110,Wanwan,88,108.8561,77.9931
5110,Valentina,110,456.2509,384.7551
5110,Chou,25,672.3431,515.8552
5110,Lapu-Lapu,36,660.1343,646.8534
5110,Novaria,119,520.2581,553.6234
5110,Fredrinn,116,589.7266,446.4654
5110,Fanny,16,699.2575,464.3747
5110,Claude,64,245.0632,22.8355
5111,Wanwan,88,108.6829,78.1191
5111,Lapu-Lapu,36,661.9684,645.9478
5111,Novaria,119,518.2556,553.3691
5111,Fanny,16,698.499,463.3385
5111,Fredrinn,116,591.8557,445.3165
5111,Chou,25,671.6621,514.4077
5111,Claude,64,245.1578,22.8358
5111,Valentina,110,456.2918,386.4613
5112,Wanwan,88,108.7399,78.1218
5112,Lapu-Lapu,36,662.5677,645.8071
5112,Novaria,119,518.3821,553.0936
5112,Fredrinn,116,592.1177,444.9976
5112,Claude,64,245.1407,22.7171
5112,Chou,25,672.374,514.2629
5112,Fanny,16,698.4242,463.4186
5112,Valentina,110,456.2974,386.4929
5113,Wanwan,88,108.9142,77.1892
5113,Lapu-Lapu,36,663.2776,644.9929
5113,Fredrinn,116,592.2239,443.7733
5113,Claude,64,245.0827,22.7014
5113,Novaria,119,518.1983,553.0597
5113,Fanny,16,698.9716,463.3785
5113,Chou,25,671.486,513.8603
5113,Valentina,110,455.5999,387.0328
5114,Wanwan,88,108.5236,74.5626
5114,Fredrinn,116,592.3139,442.5953
5114,Lapu-Lapu,36,664.6755,644.1529
5114,Claude,64,244.9746,22.6344
5114,Fanny,16,698.7652,463.1804
5114,Novaria,119,517.1445,552.5749
5114,Valentina,110,455.1794,387.5488
5114,Chou,25,672.0958,512.8916
5115,Wanwan,88,108.6186,73.632
5115,Lapu-Lapu,36,665.3999,643.3639
5115,Fredrinn,116,592.2361,440.9176
5115,Claude,64,245.0132,22.6427
5115,Novaria,119,516.5792,552.6093
5115,Fanny,16,698.5242,462.666
5115,Chou,25,670.5331,512.724
5115,Valentina,110,455.106,388.1311
5116,Wanwan,88,109.4187,72.1564
5116,Lapu-Lapu,36,665.8769,643.2381
5116,Fredrinn,116,592.4602,440.9307
5116,Claude,64,244.9752,22.6002
5116,Fanny,16,698.2672,462.8925
5116,Novaria,119,515.8854,552.4903
5116,Chou,25,670.2361,512.3331
5116,Valentina,110,454.9576,388.5882
5117,Wanwan,88,109.3024,70.3406
5117,Lapu-Lapu,36,666.5096,642.0807
5117,Fanny,16,698.5646,463.7652
5117,Claude,64,244.9926,22.5684
5117,Fredrinn,116,593.4445,441.9068
5117,Novaria,119,515.3087,551.9985
5117,Valentina,110,454.9008,389.0625
5117,Chou,25,669.4558,510.1819
5118,Wanwan,88,109.4307,68.6703
5118,Lapu-Lapu,36,666.9561,641.4797
5118,Claude,64,244.9448,22.5507
5118,Fredrinn,116,593.8424,442.5296
5118,Novaria,119,513.8697,552.1458
5118,Chou,25,668.8284,508.9176
5118,Valentina,110,455.0265,390.2009
5118,Fanny,16,699.2121,463.5838
5119,Wanwan,88,109.2352,67.1048
5119,Lapu-Lapu,36,667.607,640.8441
5119,Claude,64,244.9925,22.4437
5119,Fredrinn,116,593.3676,443.483
5119,Novaria,119,512.1131,551.4136
5119,Chou,25,668.9406,508.0347
5119,Valentina,110,454.7538,391.7292
5119,Fanny,16,698.7206,462.6426
5120,Lapu-Lapu,36,668.537,640.2154
5120,Wanwan,88,109.6036,65.5376
5120,Claude,64,244.8691,22.1652
5120,Fredrinn,116,593.1871,444.5349
5120,Valentina,110,454.5761,392.9905
5120,Novaria,119,510.7204,551.5391
5120,Fanny,16,698.9402,463.9789
5120,Chou,25,668.9443,505.6961
5121,Wanwan,88,110.0898,63.9322
5121,Lapu-Lapu,36,669.5527,639.6108
5121,Fredrinn,116,592.8427,446.1976
5121,Claude,64,244.9368,21.9836
5121,Valentina,110,454.6512,393.7979
5121,Novaria,119,509.4717,550.8389
5121,Chou,25,668.8564,504.9309
5121,Fanny,16,698.9341,464.3883
5122,Wanwan,88,110.3149,61.6999
5122,Lapu-Lapu,36,670.4084,639.0853
5122,Fredrinn,116,592.3907,447.0561
5122,Claude,64,244.9032,22.0372
5122,Valentina,110,454.8066,394.3181
5122,Novaria,119,508.5548,550.5892
5122,Chou,25,668.5671,504.1442
5122,Fanny,16,698.2045,464.3708
5123,Lapu-Lapu,36,670.3724,638.4211
5123,Wanwan,88,110.3693,59.2451
5123,Fredrinn,116,591.9951,447.8257
5123,Claude,64,244.913,22.1038
5123,Valentina,110,455.8751,395.4009
5123,Novaria,119,508.1845,550.4406
5123,Fanny,16,697.6362,465.1619
5123,Chou,25,667.7397,502.8803
5124,Lapu-Lapu,36,671.2862,637.7043
5124,Fredrinn,116,591.7875,448.622
5124,Wanwan,88,110.217,57.7561
5124,Claude,64,244.892,22.23
5124,Valentina,110,456.1377,396.0144
5124,Novaria,119,507.0668,550.3009
5124,Chou,25,666.6483,502.5064
5124,Fanny,16,697.8641,466.3467
5125,Lapu-Lapu,36,671.9432,637.2722
5125,Fredrinn,116,593.0703,448.6658
5125,Wanwan,88,110.2189,57.8454
5125,Claude,64,244.7995,22.0261
5125,Valentina,110,456.3023,397.0335
5125,Novaria,119,506.3424,550.5441
5125,Fanny,16,698.0672,466.358
5125,Chou,25,666.3056,501.8466
5126,Lapu-Lapu,36,672.909,637.0845
5126,Fredrinn,116,594.0962,448.31
5126,Wanwan,88,110.2048,57.7228
5126,Claude,64,244.8012,22.0932
5126,Valentina,110,456.4451,397.675
5126,Novaria,119,505.3736,550.3286
5126,Fanny,16,698.3669,466.1928
5126,Chou,25,665.5534,501.2436
5127,Lapu-Lapu,36,673.7368,636.0816
5127,Fredrinn,116,595.4717,448.3062
5127,Wanwan,88,110.0666,57.8662
5127,Claude,64,244.7823,22.0284
5127,Valentina,110,456.5807,398.2492
5127,Fanny,16,698.1956,466.9432
5127,Novaria,119,504.3323,549.9652
5127,Chou,25,664.2195,500.6811
5128,Lapu-Lapu,36,674.5379,635.259
5128,Fredrinn,116,596.5723,448.2342
5128,Wanwan,88,110.1959,57.7547
5128,Valentina,110,456.6465,400.0143
5128,Claude,64,244.7852,22.0456
5128,Novaria,119,503.3382,549.0207
5128,Fanny,16,698.1454,466.3223
5128,Chou,25,664.3178,499.5201
5129,Lapu-Lapu,36,675.3994,635.1806
5129,Fredrinn,116,597.7464,447.9719
5129,Wanwan,88,110.4628,57.735
5129,Claude,64,244.7584,22.0443
5129,Valentina,110,456.5371,400.7756
5129,Novaria,119,502.0849,549.0612
5129,Fanny,16,698.2646,466.3787
5129,Chou,25,663.1855,497.4314
5130,Lapu-Lapu,36,676.0656,634.5495
5130,Fredrinn,116,598.2906,447.7255
5130,Wanwan,88,110.5793,58.1038
5130,Claude,64,244.7933,22.1694
5130,Valentina,110,456.3079,401.2448
5130,Fanny,16,698.3476,466.2952
5130,Novaria,119,501.0621,549.2216
5130,Chou,25,662.5244,497.4466
5131,Fredrinn,116,599.4063,447.5315
5131,Wanwan,88,110.6144,58.3564
5131,Lapu-Lapu,36,676.8384,633.6927
5131,Claude,64,244.7961,22.1947
5131,Valentina,110,455.6962,401.9323
5131,Fanny,16,698.5532,466.2581
5131,Novaria,119,499.8364,549.3377
5131,Chou,25,660.9529,496.1244
5132,Wanwan,88,110.5323,58.5244
5132,Lapu-Lapu,36,677.6109,633.6537
5132,Fredrinn,116,599.6591,447.774
5132,Novaria,119,499.2155,549.0627
5132,Claude,64,244.8811,22.2543
5132,Valentina,110,454.5774,402.4918
5132,Fanny,16,698.7268,466.8553
5132,Chou,25,660.634,496.0178
5133,Wanwan,88,109.7684,56.3186
5133,Fredrinn,116,600.937,447.9442
5133,Lapu-Lapu,36,679.5504,632.4788
5133,Claude,64,244.8448,22.2086
5133,Valentina,110,453.7169,403.11
5133,Novaria,119,497.8238,549.2874
5133,Fanny,16,698.8091,466.2978
5134,Wanwan,88,108.7581,53.8055
5134,Fredrinn,116,602.0613,447.6305
5134,Novaria,119,496.5244,549.024
5134,Lapu-Lapu,36,680.3907,631.7511
5134,Valentina,110,452.8182,403.2776
5134,Claude,64,244.912,22.3331
5134,Fanny,16,699.2011,466.0262
5134,Chou,25,659.5622,493.3264
5135,Fredrinn,116,603.2851,448.2582
5135,Lapu-Lapu,36,681.4077,631.522
5135,Wanwan,88,107.8687,51.2766
5135,Novaria,119,495.8293,549.0074
5135,Valentina,110,452.595,404.4376
5135,Claude,64,244.9059,22.2377
5135,Fanny,16,699.2831,466.1409
5135,Chou,25,659.2136,492.2337
5136,Novaria,119,495.0479,548.3539
5136,Valentina,110,451.8059,405.2782
5136,Lapu-Lapu,36,682.6532,631.5359
5136,Fredrinn,116,604.0698,448.5204
5136,Claude,64,244.8275,22.1096
5136,Wanwan,88,107.1448,48.7442
5136,Chou,25,658.3482,492.8588
5136,Fanny,16,699.753,466.9171
5137,Novaria,119,494.2551,548.1982
5137,Valentina,110,450.6902,405.8629
5137,Lapu-Lapu,36,683.8249,630.6625
5137,Claude,64,244.8223,22.0031
5137,Fredrinn,116,604.7954,449.1202
5137,Wanwan,88,105.8908,47.0416
5137,Chou,25,658.201,491.8664
5137,Fanny,16,700.0411,467.9897
5138,Novaria,119,493.6306,548.4637
5138,Wanwan,88,105.3142,45.7234
5138,Valentina,110,450.2007,406.125
5138,Lapu-Lapu,36,684.7505,629.8478
5138,Fredrinn,116,605.1364,448.9443
5138,Claude,64,244.8923,21.9239
5138,Fanny,16,699.5686,468.4683
5138,Chou,25,657.3483,490.6753
5139,Novaria,119,491.3956,547.7372
5139,Lapu-Lapu,36,684.7726,629.3372
5139,Fredrinn,116,606.5629,447.9923
5139,Wanwan,88,104.0278,42.4915
5139,Valentina,110,449.2731,406.9864
5139,Claude,64,244.8356,21.8036
5139,Chou,25,655.3675,488.9511
5139,Fanny,16,698.7779,469.0688
5140,Novaria,119,490.436,547.3881
5140,Lapu-Lapu,36,685.0348,628.4404
5140,Fredrinn,116,605.9804,447.8548
5140,Wanwan,88,103.6225,40.8449
5140,Chou,25,654.651,488.5446
5140,Claude,64,244.827,21.7743
5140,Valentina,110,448.675,407.2329
5140,Fanny,16,698.7163,468.8464
5141,Novaria,119,489.4833,547.7267
5141,Fredrinn,116,606.0207,447.9521
5141,Fanny,16,699.3704,466.9384
5141,Lapu-Lapu,36,685.8786,627.5063
5141,Claude,64,244.7799,21.8546
5141,Chou,25,654.2595,487.855
5141,Valentina,110,447.8267,406.5752
5141,Wanwan,88,102.8265,38.1776
5142,Fanny,16,699.2321,468.554
5142,Fredrinn,116,606.0431,448.1639
5142,Lapu-Lapu,36,687.1634,626.936
5142,Novaria,119,488.6735,547.1197
5142,Claude,64,244.8381,21.8049
5142,Valentina,110,447.0254,405.8453
5142,Wanwan,88,102.713,37.183
5142,Chou,25,653.976,486.4164
5142,Minotaur,18,124.8068,82.6253
5143,Novaria,119,487.7443,546.6741
5143,Fanny,16,699.6315,468.6452
5143,Fredrinn,116,605.945,448.394
5143,Lapu-Lapu,36,687.7833,626.5206
5143,Valentina,110,446.5231,405.1282
5143,Wanwan,88,101.7949,36.2093
5143,Claude,64,244.7856,21.8202
5143,Chou,25,653.6122,485.2673
5143,Minotaur,18,125.6212,80.6746
5144,Fanny,16,699.4305,467.1404
5144,Novaria,119,486.2298,546.4743
5144,Lapu-Lapu,36,688.5266,625.8411
5144,Fredrinn,116,605.8852,448.1599
5144,Valentina,110,444.7134,403.9514
5144,Wanwan,88,101.3435,36.0062
5144,Chou,25,652.9011,483.7139
5144,Claude,64,244.8264,21.8031
5144,Minotaur,18,125.5252,80.5801
5145,Fanny,16,699.0546,466.7709
5145,Valentina,110,444.3677,403.1928
5145,Lapu-Lapu,36,689.1295,625.1911
5145,Chou,25,651.9386,481.7035
5145,Wanwan,88,100.2984,35.8158
5145,Fredrinn,116,605.735,448.0921
5145,Novaria,119,484.4179,546.6881
5145,Claude,64,244.94,21.7676
5145,Minotaur,18,125.6133,80.1475
5146,Fanny,16,699.1088,466.3719
5146,Lapu-Lapu,36,689.7667,624.7988
5146,Valentina,110,444.2577,402.7329
5146,Novaria,119,483.5434,546.4645
5146,Wanwan,88,99.6614,35.6916
5146,Chou,25,651.7769,480.8316
5146,Fredrinn,116,605.5992,448.0392
5146,Claude,64,244.9861,21.7907
5146,Minotaur,18,126.1742,78.983
5147,Valentina,110,443.7112,402.4456
5147,Fanny,16,699.0639,466.3857
5147,Lapu-Lapu,36,690.1989,624.5386
5147,Wanwan,88,98.9225,35.6041
5147,Novaria,119,482.4926,546.8428
5147,Fredrinn,116,606.5022,448.0632
5147,Chou,25,651.36,480.9004
5147,Claude,64,244.9817,21.8192
5147,Minotaur,18,126.7216,77.8082
5148,Valentina,110,442.2357,401.5236
5148,Lapu-Lapu,36,690.3888,623.5459
5148,Wanwan,88,99.0749,35.6786
5148,Novaria,119,480.9405,546.1634
5148,Fredrinn,116,606.7683,449.6601
5148,Chou,25,650.9024,479.602
5148,Claude,64,244.9042,21.8353
5148,Fanny,16,698.9366,466.0629
5148,Minotaur,18,126.2939,77.8703
5149,Lapu-Lapu,36,690.8328,622.5176
5149,Wanwan,88,99.566,35.7968
5149,Valentina,110,441.4615,400.512
5149,Fredrinn,116,607.2857,449.5942
5149,Novaria,119,479.7834,546.0214
5149,Claude,64,244.9254,21.7957
5149,Chou,25,651.1955,479.2163
5149,Minotaur,18,124.7159,79.5262
5150,Lapu-Lapu,36,691.0762,620.1039
5150,Wanwan,88,100.7936,35.8832
5150,Valentina,110,440.7914,399.6923
5150,Fredrinn,116,608.4057,449.1805
5150,Novaria,119,478.5822,545.5966
5150,Claude,64,245.0079,21.8408
5150,Chou,25,651.0495,477.9552
5151,Lapu-Lapu,36,691.3028,619.4346
5151,Wanwan,88,101.5511,35.938
5151,Valentina,110,440.0572,399.3242
5151,Novaria,119,478.1795,545.3829
5151,Fredrinn,116,608.3345,449.3958
5151,Claude,64,245.0673,21.9388
5151,Chou,25,650.1885,476.8599
5152,Lapu-Lapu,36,691.3739,618.7688
5152,Wanwan,88,101.5003,35.9537
5152,Fredrinn,116,608.6157,449.7417
5152,Valentina,110,439.598,398.7762
5152,Novaria,119,477.1597,545.4346
5152,Claude,64,245.0513,21.9359
5152,Chou,25,649.5318,476.5007
5153,Lapu-Lapu,36,691.5875,618.3518
5153,Fredrinn,116,608.8846,450.5313
5153,Wanwan,88,101.394,35.8247
5153,Valentina,110,439.4488,398.4317
5153,Novaria,119,476.0218,545.5291
5153,Claude,64,245.0427,21.9087
5153,Chou,25,649.4347,475.3968
5154,Lapu-Lapu,36,692.9769,616.6443
5154,Fredrinn,116,608.7633,451.3053
5154,Wanwan,88,101.5429,35.847
5154,Valentina,110,438.0875,397.7651
5154,Claude,64,245.0166,21.9104
5154,Novaria,119,474.6187,544.4513
5154,Chou,25,650.0179,473.3397
5154,Fanny,16,697.7538,466.9914
5155,Fredrinn,116,609.3971,451.7909
5155,Lapu-Lapu,36,692.9571,615.6373
5155,Wanwan,88,101.6311,35.8528
5155,Valentina,110,437.567,397.2484
5155,Novaria,119,473.9305,543.7409
5155,Claude,64,244.8538,21.9603
5155,Chou,25,650.7148,473.5211
5155,Fanny,16,697.1618,467.4342
5155,Minotaur,18,123.4137,81.5534
5156,Fredrinn,116,609.9107,452.7341
5156,Lapu-Lapu,36,693.1655,615.401
5156,Wanwan,88,101.6369,35.8501
5156,Valentina,110,437.0604,396.6941
5156,Chou,25,651.3137,472.8178
5156,Novaria,119,473.1686,542.9926
5156,Claude,64,244.7923,21.9339
5156,Fanny,16,697.256,467.853
5156,Minotaur,18,123.3495,81.5616
5157,Lapu-Lapu,36,693.2103,614.5132
5157,Fredrinn,116,610.4865,453.4714
5157,Chou,25,651.282,471.918
5157,Wanwan,88,101.5909,35.8296
5157,Valentina,110,436.8625,396.2089
5157,Claude,64,244.7891,21.9863
5157,Novaria,119,471.2901,542.8674
5157,Fanny,16,698.007,467.2549
5157,Minotaur,18,121.5685,84.3916
